Created_On,Source,Industry
1/28/2017,Email,Retail/Entertainment
1/28/2017,Email,Telecom
1/28/2017,Social,Education
1/28/2017,Direct,Telecom
1/28/2017,Organic,Health Care
1/28/2017,Paid,Finance
1/28/2017,Direct,Telecom
1/28/2017,Organic,Education
1/28/2017,Social,Telecom
1/28/2017,Paid,Telecom
1/28/2017,Social,Health Care
1/28/2017,Referral,Finance
1/28/2017,Organic,SaaS
1/28/2017,Social,Finance
1/28/2017,Paid,SaaS
1/28/2017,Organic,SaaS
1/28/2017,Social,IT
1/28/2017,Organic,IT
1/28/2017,Social,Finance
1/28/2017,Direct,Education
1/28/2017,Email,IT
1/28/2017,Organic,SaaS
1/28/2017,Referral,Telecom
1/29/2017,Direct,Education
1/29/2017,Email,Education
1/29/2017,Organic,Finance
1/29/2017,Paid,Finance
1/29/2017,Organic,IT
1/29/2017,Organic,Finance
1/29/2017,Direct,Finance
1/29/2017,Direct,Education
1/29/2017,Email,Telecom
1/29/2017,Direct,SaaS
1/29/2017,Organic,Finance
1/29/2017,Referral,SaaS
1/29/2017,Paid,SaaS
1/29/2017,Direct,Retail/Entertainment
1/29/2017,Organic,Telecom
1/29/2017,Direct,Finance
1/29/2017,Social,Telecom
1/29/2017,Email,Telecom
1/29/2017,Organic,Finance
1/29/2017,Organic,Telecom
1/29/2017,Social,Retail/Entertainment
1/29/2017,Social,SaaS
1/29/2017,Social,Retail/Entertainment
1/29/2017,Referral,SaaS
1/29/2017,Referral,Education
1/29/2017,Social,SaaS
1/29/2017,Organic,SaaS
1/29/2017,Paid,Health Care
1/29/2017,Social,Telecom
1/29/2017,Paid,Finance
1/30/2017,Organic,IT
1/30/2017,Paid,SaaS
1/30/2017,Email,Telecom
1/30/2017,Paid,Health Care
1/30/2017,Email,IT
1/30/2017,Social,Education
1/30/2017,Referral,SaaS
1/30/2017,Paid,Finance
1/30/2017,Social,Finance
1/30/2017,Social,IT
1/30/2017,Organic,Retail/Entertainment
1/30/2017,Referral,Retail/Entertainment
1/30/2017,Social,Telecom
1/30/2017,Social,Finance
1/30/2017,Organic,SaaS
1/30/2017,Organic,Health Care
1/30/2017,Social,IT
1/30/2017,Organic,SaaS
1/30/2017,Social,SaaS
1/30/2017,Paid,Retail/Entertainment
1/30/2017,Organic,SaaS
1/30/2017,Organic,IT
1/30/2017,Organic,Telecom
1/30/2017,Social,IT
1/30/2017,Direct,Finance
1/30/2017,Paid,SaaS
1/30/2017,Organic,Health Care
1/30/2017,Referral,Education
1/30/2017,Referral,Education
1/30/2017,Organic,SaaS
1/30/2017,Direct,Education
1/30/2017,Referral,Telecom
1/30/2017,Organic,Health Care
1/31/2017,Paid,Finance
1/31/2017,Organic,Finance
1/31/2017,Email,Telecom
1/31/2017,Social,Health Care
1/31/2017,Referral,Retail/Entertainment
1/31/2017,Referral,SaaS
1/31/2017,Social,IT
1/31/2017,Paid,Education
1/31/2017,Referral,Education
1/31/2017,Email,Telecom
1/31/2017,Direct,SaaS
1/31/2017,Organic,SaaS
1/31/2017,Email,SaaS
1/31/2017,Direct,Education
1/31/2017,Organic,Telecom
1/31/2017,Paid,Telecom
1/31/2017,Paid,Education
1/31/2017,Referral,Finance
1/31/2017,Email,Retail/Entertainment
1/31/2017,Email,Retail/Entertainment
1/31/2017,Social,IT
1/31/2017,Direct,Education
1/31/2017,Email,SaaS
1/31/2017,Social,Health Care
1/31/2017,Organic,Education
1/31/2017,Direct,Telecom
1/31/2017,Paid,SaaS
1/31/2017,Social,Retail/Entertainment
1/31/2017,Direct,SaaS
1/31/2017,Email,Retail/Entertainment
2/1/2017,Referral,Finance
2/1/2017,Paid,Health Care
2/1/2017,Paid,Telecom
2/1/2017,Direct,SaaS
2/1/2017,Social,SaaS
2/1/2017,Paid,SaaS
2/1/2017,Paid,Education
2/1/2017,Organic,Education
2/1/2017,Organic,SaaS
2/1/2017,Email,IT
2/1/2017,Email,SaaS
2/1/2017,Social,Telecom
2/1/2017,Organic,Education
2/1/2017,Direct,SaaS
2/1/2017,Social,IT
2/1/2017,Direct,SaaS
2/1/2017,Paid,SaaS
2/1/2017,Direct,SaaS
2/1/2017,Paid,Health Care
2/1/2017,Referral,IT
2/1/2017,Organic,IT
2/1/2017,Organic,Finance
2/2/2017,Paid,Retail/Entertainment
2/2/2017,Social,SaaS
2/2/2017,Organic,Health Care
2/2/2017,Direct,Telecom
2/2/2017,Referral,SaaS
2/2/2017,Email,Finance
2/2/2017,Organic,Finance
2/2/2017,Paid,Health Care
2/2/2017,Referral,IT
2/2/2017,Paid,IT
2/2/2017,Organic,Telecom
2/2/2017,Social,Telecom
2/2/2017,Organic,SaaS
2/2/2017,Social,Telecom
2/2/2017,Direct,SaaS
2/2/2017,Organic,SaaS
2/2/2017,Referral,IT
2/2/2017,Organic,SaaS
2/2/2017,Paid,Retail/Entertainment
2/2/2017,Organic,SaaS
2/2/2017,Social,IT
2/2/2017,Social,Retail/Entertainment
2/2/2017,Email,Retail/Entertainment
2/2/2017,Paid,Retail/Entertainment
2/2/2017,Direct,Finance
2/2/2017,Email,Telecom
2/2/2017,Direct,SaaS
2/2/2017,Social,Finance
2/2/2017,Social,Finance
2/2/2017,Direct,SaaS
2/2/2017,Social,Retail/Entertainment
2/2/2017,Direct,SaaS
2/2/2017,Social,Finance
2/2/2017,Paid,Retail/Entertainment
2/2/2017,Email,IT
2/2/2017,Referral,Education
2/2/2017,Social,Retail/Entertainment
2/3/2017,Organic,SaaS
2/3/2017,Social,SaaS
2/3/2017,Referral,IT
2/3/2017,Paid,SaaS
2/3/2017,Direct,Telecom
2/3/2017,Organic,Education
2/3/2017,Referral,Telecom
2/3/2017,Organic,SaaS
2/3/2017,Paid,SaaS
2/3/2017,Organic,Retail/Entertainment
2/3/2017,Paid,Health Care
2/3/2017,Email,Retail/Entertainment
2/3/2017,Email,IT
2/3/2017,Referral,Health Care
2/3/2017,Organic,Telecom
2/3/2017,Paid,Education
2/3/2017,Direct,SaaS
2/3/2017,Social,IT
2/3/2017,Email,Finance
2/3/2017,Organic,SaaS
2/3/2017,Organic,Finance
2/3/2017,Paid,Retail/Entertainment
2/3/2017,Referral,IT
2/3/2017,Email,SaaS
2/3/2017,Email,Health Care
2/3/2017,Social,Finance
2/3/2017,Email,Telecom
2/3/2017,Direct,SaaS
2/3/2017,Direct,SaaS
2/3/2017,Direct,IT
2/3/2017,Organic,SaaS
2/3/2017,Organic,SaaS
2/3/2017,Referral,SaaS
2/3/2017,Direct,Health Care
2/3/2017,Social,Health Care
2/3/2017,Paid,Finance
2/4/2017,Organic,IT
2/4/2017,Direct,SaaS
2/4/2017,Referral,IT
2/4/2017,Organic,Telecom
2/4/2017,Paid,SaaS
2/4/2017,Organic,Education
2/4/2017,Referral,Finance
2/4/2017,Direct,Finance
2/4/2017,Organic,Education
2/4/2017,Paid,Finance
2/4/2017,Email,Telecom
2/4/2017,Organic,Health Care
2/4/2017,Email,Finance
2/4/2017,Social,Education
2/4/2017,Referral,SaaS
2/4/2017,Referral,Education
2/4/2017,Email,Telecom
2/4/2017,Paid,Telecom
2/4/2017,Organic,SaaS
2/4/2017,Paid,IT
2/4/2017,Organic,Health Care
2/4/2017,Organic,SaaS
2/4/2017,Paid,Telecom
2/4/2017,Referral,SaaS
2/4/2017,Paid,Retail/Entertainment
2/4/2017,Email,IT
2/4/2017,Organic,Finance
2/4/2017,Organic,Telecom
2/4/2017,Email,Telecom
2/4/2017,Organic,Telecom
2/5/2017,Social,Finance
2/5/2017,Email,Finance
2/5/2017,Organic,IT
2/5/2017,Direct,IT
2/5/2017,Paid,SaaS
2/5/2017,Social,Telecom
2/5/2017,Paid,Retail/Entertainment
2/5/2017,Paid,Telecom
2/5/2017,Referral,Finance
2/5/2017,Organic,Retail/Entertainment
2/5/2017,Organic,Finance
2/5/2017,Paid,IT
2/5/2017,Direct,Telecom
2/5/2017,Organic,SaaS
2/5/2017,Paid,IT
2/5/2017,Social,Retail/Entertainment
2/5/2017,Direct,SaaS
2/5/2017,Referral,SaaS
2/5/2017,Paid,Telecom
2/5/2017,Paid,SaaS
2/5/2017,Social,Telecom
2/5/2017,Email,IT
2/5/2017,Organic,Finance
2/5/2017,Paid,Retail/Entertainment
2/5/2017,Referral,IT
2/5/2017,Organic,SaaS
2/5/2017,Organic,Education
2/5/2017,Direct,Retail/Entertainment
2/5/2017,Social,Retail/Entertainment
2/5/2017,Paid,Retail/Entertainment
2/5/2017,Referral,SaaS
2/6/2017,Direct,SaaS
2/6/2017,Direct,Finance
2/6/2017,Organic,IT
2/6/2017,Social,IT
2/6/2017,Organic,Finance
2/6/2017,Social,Telecom
2/6/2017,Referral,SaaS
2/6/2017,Email,Telecom
2/6/2017,Organic,Telecom
2/6/2017,Organic,Health Care
2/6/2017,Referral,IT
2/6/2017,Referral,Finance
2/6/2017,Social,SaaS
2/6/2017,Email,Finance
2/6/2017,Email,Retail/Entertainment
2/6/2017,Social,Health Care
2/6/2017,Email,Telecom
2/6/2017,Referral,Finance
2/6/2017,Paid,IT
2/6/2017,Organic,Finance
2/6/2017,Social,Retail/Entertainment
2/6/2017,Social,SaaS
2/6/2017,Social,Telecom
2/6/2017,Organic,SaaS
2/6/2017,Direct,IT
2/6/2017,Direct,SaaS
2/6/2017,Paid,Telecom
2/6/2017,Paid,Telecom
2/6/2017,Paid,SaaS
2/6/2017,Email,Education
2/6/2017,Organic,SaaS
2/6/2017,Organic,SaaS
2/6/2017,Referral,Retail/Entertainment
2/6/2017,Referral,Health Care
2/6/2017,Paid,Finance
2/6/2017,Referral,Retail/Entertainment
2/6/2017,Email,IT
2/6/2017,Referral,Telecom
2/6/2017,Social,Health Care
2/6/2017,Organic,Telecom
2/6/2017,Direct,SaaS
2/6/2017,Email,SaaS
2/6/2017,Referral,Finance
2/6/2017,Email,Telecom
2/6/2017,Social,SaaS
2/6/2017,Referral,SaaS
2/6/2017,Social,Education
2/6/2017,Organic,Telecom
2/6/2017,Paid,Telecom
2/6/2017,Social,Telecom
2/6/2017,Direct,Retail/Entertainment
2/6/2017,Referral,SaaS
2/6/2017,Email,Education
2/6/2017,Referral,Telecom
2/6/2017,Email,Finance
2/6/2017,Paid,Finance
2/6/2017,Organic,Telecom
2/6/2017,Paid,SaaS
2/6/2017,Social,Telecom
2/6/2017,Organic,IT
2/6/2017,Paid,Education
2/6/2017,Social,Telecom
2/6/2017,Email,IT
2/6/2017,Paid,Health Care
2/6/2017,Social,Education
2/7/2017,Direct,Telecom
2/7/2017,Organic,Finance
2/7/2017,Direct,SaaS
2/7/2017,Direct,SaaS
2/7/2017,Email,Retail/Entertainment
2/7/2017,Organic,Finance
2/7/2017,Organic,Retail/Entertainment
2/7/2017,Social,Health Care
2/7/2017,Direct,Retail/Entertainment
2/7/2017,Social,Finance
2/7/2017,Paid,Finance
2/7/2017,Referral,IT
2/7/2017,Referral,IT
2/7/2017,Direct,Finance
2/7/2017,Email,Finance
2/7/2017,Direct,Finance
2/8/2017,Direct,SaaS
2/8/2017,Social,SaaS
2/8/2017,Direct,Telecom
2/8/2017,Paid,Finance
2/8/2017,Direct,IT
2/8/2017,Paid,SaaS
2/8/2017,Paid,SaaS
2/8/2017,Organic,Telecom
2/8/2017,Organic,Finance
2/8/2017,Social,IT
2/8/2017,Social,Finance
2/8/2017,Social,Retail/Entertainment
2/8/2017,Referral,Education
2/8/2017,Organic,Education
2/8/2017,Email,Retail/Entertainment
2/8/2017,Paid,Health Care
2/8/2017,Organic,Health Care
2/8/2017,Social,Telecom
2/8/2017,Social,Health Care
2/8/2017,Social,Finance
2/8/2017,Social,Retail/Entertainment
2/8/2017,Referral,Health Care
2/8/2017,Direct,Education
2/8/2017,Paid,Education
2/8/2017,Direct,SaaS
2/8/2017,Referral,IT
2/8/2017,Organic,SaaS
2/8/2017,Email,SaaS
2/8/2017,Social,SaaS
2/8/2017,Referral,Telecom
2/8/2017,Email,Retail/Entertainment
2/8/2017,Referral,Finance
2/9/2017,Social,Health Care
2/9/2017,Direct,Health Care
2/9/2017,Paid,IT
2/9/2017,Email,Finance
2/9/2017,Organic,IT
2/9/2017,Referral,Telecom
2/9/2017,Paid,Education
2/9/2017,Direct,SaaS
2/9/2017,Email,SaaS
2/9/2017,Paid,Finance
2/9/2017,Direct,Finance
2/9/2017,Organic,Finance
2/9/2017,Social,Finance
2/9/2017,Referral,Finance
2/9/2017,Social,Retail/Entertainment
2/9/2017,Email,SaaS
2/9/2017,Paid,IT
2/9/2017,Organic,Health Care
2/9/2017,Social,SaaS
2/9/2017,Email,Education
2/9/2017,Referral,Retail/Entertainment
2/9/2017,Organic,Telecom
2/9/2017,Social,Telecom
2/9/2017,Email,Health Care
2/9/2017,Social,IT
2/9/2017,Email,Telecom
2/9/2017,Paid,IT
2/9/2017,Paid,Health Care
2/9/2017,Referral,Finance
2/9/2017,Paid,Telecom
2/9/2017,Direct,Retail/Entertainment
2/9/2017,Paid,Telecom
2/9/2017,Email,SaaS
2/9/2017,Social,Telecom
2/9/2017,Social,Telecom
2/9/2017,Organic,SaaS
2/9/2017,Paid,Finance
2/9/2017,Social,Retail/Entertainment
2/9/2017,Social,Telecom
2/9/2017,Email,IT
2/9/2017,Paid,Telecom
2/9/2017,Referral,IT
2/9/2017,Paid,Education
2/9/2017,Paid,IT
2/9/2017,Paid,SaaS
2/9/2017,Referral,IT
2/9/2017,Direct,IT
2/9/2017,Organic,Finance
2/9/2017,Referral,SaaS
2/9/2017,Organic,Finance
2/9/2017,Direct,IT
2/9/2017,Organic,Finance
2/9/2017,Email,Retail/Entertainment
2/9/2017,Paid,Retail/Entertainment
2/9/2017,Paid,IT
2/9/2017,Direct,Health Care
2/9/2017,Paid,SaaS
2/9/2017,Social,Retail/Entertainment
2/9/2017,Referral,Telecom
2/9/2017,Social,Education
2/9/2017,Referral,Telecom
2/9/2017,Email,Finance
2/9/2017,Direct,Health Care
2/9/2017,Direct,SaaS
2/10/2017,Social,Health Care
2/10/2017,Organic,Telecom
2/10/2017,Direct,Education
2/10/2017,Paid,SaaS
2/10/2017,Social,Health Care
2/10/2017,Paid,Retail/Entertainment
2/10/2017,Email,Education
2/10/2017,Paid,Telecom
2/10/2017,Email,IT
2/10/2017,Direct,Telecom
2/10/2017,Referral,SaaS
2/10/2017,Email,Finance
2/10/2017,Paid,SaaS
2/10/2017,Email,Finance
2/10/2017,Social,Retail/Entertainment
2/10/2017,Social,Retail/Entertainment
2/10/2017,Organic,Telecom
2/10/2017,Email,SaaS
2/10/2017,Direct,Health Care
2/11/2017,Paid,IT
2/11/2017,Referral,SaaS
2/11/2017,Email,Finance
2/11/2017,Email,Education
2/11/2017,Organic,Finance
2/11/2017,Paid,Retail/Entertainment
2/11/2017,Paid,Telecom
2/11/2017,Direct,SaaS
2/11/2017,Email,Retail/Entertainment
2/11/2017,Direct,Finance
2/11/2017,Email,Health Care
2/11/2017,Organic,Finance
2/11/2017,Paid,Retail/Entertainment
2/11/2017,Paid,Retail/Entertainment
2/11/2017,Referral,SaaS
2/11/2017,Organic,Telecom
2/11/2017,Paid,Telecom
2/11/2017,Paid,Finance
2/11/2017,Email,Telecom
2/11/2017,Direct,Education
2/11/2017,Direct,IT
2/11/2017,Direct,Retail/Entertainment
2/11/2017,Organic,Education
2/11/2017,Social,SaaS
2/11/2017,Referral,SaaS
2/11/2017,Social,IT
2/11/2017,Social,Health Care
2/11/2017,Paid,Retail/Entertainment
2/11/2017,Direct,Telecom
2/11/2017,Email,Finance
2/11/2017,Paid,Retail/Entertainment
2/11/2017,Referral,SaaS
2/11/2017,Direct,SaaS
2/11/2017,Organic,Telecom
2/11/2017,Paid,Telecom
2/11/2017,Paid,Telecom
2/11/2017,Email,Telecom
2/11/2017,Referral,Education
2/11/2017,Referral,Health Care
2/11/2017,Direct,Telecom
2/11/2017,Email,IT
2/11/2017,Organic,Telecom
2/11/2017,Organic,IT
2/12/2017,Organic,IT
2/12/2017,Social,Telecom
2/12/2017,Organic,Retail/Entertainment
2/12/2017,Paid,Health Care
2/12/2017,Organic,Telecom
2/12/2017,Email,Retail/Entertainment
2/12/2017,Social,Telecom
2/12/2017,Paid,Finance
2/12/2017,Social,Telecom
2/12/2017,Email,Health Care
2/12/2017,Email,Telecom
2/12/2017,Direct,Retail/Entertainment
2/12/2017,Paid,Health Care
2/12/2017,Referral,Education
2/12/2017,Organic,Health Care
2/12/2017,Paid,Retail/Entertainment
2/12/2017,Organic,Telecom
2/12/2017,Social,IT
2/12/2017,Paid,IT
2/12/2017,Paid,SaaS
2/12/2017,Email,Education
2/12/2017,Direct,Health Care
2/12/2017,Referral,Education
2/12/2017,Paid,SaaS
2/12/2017,Referral,SaaS
2/12/2017,Organic,Telecom
2/12/2017,Direct,Retail/Entertainment
2/12/2017,Social,Retail/Entertainment
2/12/2017,Direct,SaaS
2/12/2017,Email,Finance
2/12/2017,Paid,Telecom
2/13/2017,Referral,SaaS
2/13/2017,Social,IT
2/13/2017,Social,Telecom
2/13/2017,Email,IT
2/13/2017,Email,SaaS
2/13/2017,Referral,SaaS
2/13/2017,Organic,IT
2/13/2017,Organic,Health Care
2/13/2017,Social,Retail/Entertainment
2/13/2017,Referral,Telecom
2/13/2017,Organic,Telecom
2/13/2017,Organic,Telecom
2/13/2017,Direct,SaaS
2/13/2017,Paid,SaaS
2/13/2017,Email,Telecom
2/13/2017,Paid,IT
2/13/2017,Referral,Education
2/13/2017,Social,Education
2/13/2017,Email,SaaS
2/13/2017,Organic,SaaS
2/13/2017,Direct,Finance
2/13/2017,Referral,IT
2/13/2017,Referral,Health Care
2/13/2017,Referral,IT
2/13/2017,Paid,SaaS
2/13/2017,Organic,Telecom
2/13/2017,Organic,Health Care
2/13/2017,Direct,Telecom
2/13/2017,Social,Telecom
2/13/2017,Direct,Telecom
2/13/2017,Email,IT
2/13/2017,Organic,IT
2/13/2017,Direct,Education
2/13/2017,Email,Retail/Entertainment
2/13/2017,Social,Retail/Entertainment
2/13/2017,Paid,Education
2/13/2017,Email,Retail/Entertainment
2/13/2017,Paid,Retail/Entertainment
2/13/2017,Email,Health Care
2/13/2017,Organic,IT
2/13/2017,Paid,Finance
2/13/2017,Referral,SaaS
2/13/2017,Email,Finance
2/13/2017,Referral,Telecom
2/13/2017,Referral,Finance
2/13/2017,Paid,Finance
2/13/2017,Referral,Education
2/13/2017,Direct,IT
2/13/2017,Paid,SaaS
2/13/2017,Direct,Finance
2/13/2017,Email,Health Care
2/13/2017,Social,Finance
2/13/2017,Social,Health Care
2/13/2017,Social,Telecom
2/13/2017,Social,Health Care
2/13/2017,Paid,Finance
2/13/2017,Direct,Education
2/13/2017,Paid,IT
2/13/2017,Direct,Retail/Entertainment
2/14/2017,Direct,Retail/Entertainment
2/14/2017,Paid,IT
2/14/2017,Email,Telecom
2/14/2017,Referral,SaaS
2/14/2017,Email,Telecom
2/14/2017,Paid,Education
2/14/2017,Paid,SaaS
2/14/2017,Organic,SaaS
2/14/2017,Email,SaaS
2/14/2017,Paid,Finance
2/14/2017,Direct,Retail/Entertainment
2/14/2017,Paid,Retail/Entertainment
2/14/2017,Direct,Finance
2/14/2017,Email,Health Care
2/14/2017,Organic,Finance
2/14/2017,Social,Health Care
2/14/2017,Organic,Finance
2/14/2017,Referral,Finance
2/14/2017,Direct,Telecom
2/14/2017,Organic,Telecom
2/14/2017,Email,Telecom
2/14/2017,Direct,Finance
2/14/2017,Direct,Finance
2/14/2017,Organic,Finance
2/14/2017,Paid,Retail/Entertainment
2/14/2017,Referral,Finance
2/14/2017,Social,Education
2/14/2017,Social,Finance
2/14/2017,Organic,Retail/Entertainment
2/14/2017,Direct,SaaS
2/14/2017,Social,Finance
2/14/2017,Referral,SaaS
2/14/2017,Direct,Finance
2/14/2017,Social,Telecom
2/14/2017,Direct,IT
2/14/2017,Email,Finance
2/14/2017,Paid,Education
2/14/2017,Email,Finance
2/14/2017,Referral,Education
2/14/2017,Paid,Education
2/14/2017,Direct,Education
2/15/2017,Social,Health Care
2/15/2017,Email,SaaS
2/15/2017,Paid,Education
2/15/2017,Email,Telecom
2/15/2017,Direct,Health Care
2/15/2017,Paid,SaaS
2/15/2017,Paid,Health Care
2/15/2017,Paid,Education
2/15/2017,Organic,SaaS
2/15/2017,Paid,Health Care
2/15/2017,Paid,Telecom
2/15/2017,Organic,SaaS
2/15/2017,Direct,SaaS
2/15/2017,Social,Telecom
2/15/2017,Direct,Telecom
2/15/2017,Email,Education
2/15/2017,Organic,Education
2/15/2017,Referral,Finance
2/15/2017,Paid,Retail/Entertainment
2/15/2017,Email,Finance
2/15/2017,Social,Retail/Entertainment
2/15/2017,Direct,SaaS
2/15/2017,Referral,SaaS
2/15/2017,Social,Education
2/15/2017,Paid,Telecom
2/15/2017,Direct,Telecom
2/15/2017,Paid,Finance
2/15/2017,Paid,Education
2/15/2017,Social,Retail/Entertainment
2/15/2017,Direct,Finance
2/15/2017,Email,Health Care
2/15/2017,Organic,Finance
2/15/2017,Organic,IT
2/15/2017,Email,Health Care
2/15/2017,Social,Retail/Entertainment
2/15/2017,Paid,Telecom
2/15/2017,Paid,Finance
2/15/2017,Organic,Finance
2/15/2017,Email,Telecom
2/15/2017,Direct,IT
2/15/2017,Social,Health Care
2/15/2017,Direct,Education
2/15/2017,Direct,SaaS
2/15/2017,Email,SaaS
2/15/2017,Direct,Finance
2/15/2017,Organic,Health Care
2/16/2017,Social,Education
2/16/2017,Social,SaaS
2/16/2017,Organic,Finance
2/16/2017,Social,Retail/Entertainment
2/16/2017,Paid,SaaS
2/16/2017,Organic,SaaS
2/16/2017,Paid,IT
2/16/2017,Email,Retail/Entertainment
2/16/2017,Social,Health Care
2/16/2017,Email,Finance
2/16/2017,Social,Telecom
2/16/2017,Direct,Telecom
2/16/2017,Email,SaaS
2/16/2017,Social,SaaS
2/16/2017,Paid,SaaS
2/16/2017,Social,IT
2/16/2017,Paid,Telecom
2/16/2017,Email,Telecom
2/16/2017,Paid,Finance
2/16/2017,Referral,Retail/Entertainment
2/16/2017,Referral,Education
2/16/2017,Email,Health Care
2/16/2017,Email,Finance
2/16/2017,Social,IT
2/16/2017,Social,Finance
2/16/2017,Email,Retail/Entertainment
2/16/2017,Paid,Health Care
2/16/2017,Organic,Health Care
2/16/2017,Email,Education
2/16/2017,Referral,Finance
2/16/2017,Email,Telecom
2/16/2017,Organic,Finance
2/16/2017,Referral,Education
2/16/2017,Paid,Finance
2/16/2017,Direct,Retail/Entertainment
2/16/2017,Direct,Finance
2/16/2017,Referral,SaaS
2/16/2017,Direct,Telecom
2/16/2017,Referral,SaaS
2/16/2017,Email,Education
2/16/2017,Email,Health Care
2/17/2017,Direct,SaaS
2/17/2017,Social,Telecom
2/17/2017,Paid,Telecom
2/17/2017,Social,Retail/Entertainment
2/17/2017,Referral,SaaS
2/17/2017,Direct,IT
2/17/2017,Direct,Retail/Entertainment
2/17/2017,Direct,Telecom
2/17/2017,Direct,Finance
2/17/2017,Direct,Telecom
2/17/2017,Direct,IT
2/17/2017,Social,Education
2/17/2017,Email,Education
2/17/2017,Social,Health Care
2/17/2017,Social,Finance
2/17/2017,Paid,SaaS
2/17/2017,Paid,IT
2/17/2017,Social,Telecom
2/17/2017,Organic,SaaS
2/17/2017,Organic,Telecom
2/17/2017,Direct,Retail/Entertainment
2/17/2017,Organic,Telecom
2/17/2017,Email,Telecom
2/17/2017,Social,Retail/Entertainment
2/17/2017,Social,Telecom
2/17/2017,Direct,Finance
2/17/2017,Referral,Finance
2/17/2017,Paid,Health Care
2/17/2017,Social,IT
2/17/2017,Email,Health Care
2/17/2017,Referral,Health Care
2/17/2017,Email,IT
2/17/2017,Paid,SaaS
2/17/2017,Direct,IT
2/17/2017,Referral,IT
2/18/2017,Social,Telecom
2/18/2017,Paid,Education
2/18/2017,Direct,Telecom
2/18/2017,Direct,Telecom
2/18/2017,Referral,Retail/Entertainment
2/18/2017,Paid,SaaS
2/18/2017,Direct,Health Care
2/18/2017,Paid,Health Care
2/18/2017,Organic,Telecom
2/18/2017,Organic,Health Care
2/18/2017,Paid,Finance
2/18/2017,Paid,SaaS
2/18/2017,Direct,Retail/Entertainment
2/18/2017,Direct,IT
2/18/2017,Social,IT
2/18/2017,Email,IT
2/18/2017,Social,Finance
2/18/2017,Referral,Finance
2/18/2017,Paid,Telecom
2/18/2017,Organic,SaaS
2/18/2017,Organic,Telecom
2/18/2017,Paid,IT
2/18/2017,Email,IT
2/18/2017,Organic,SaaS
2/18/2017,Email,Telecom
2/18/2017,Referral,SaaS
2/18/2017,Paid,Finance
2/18/2017,Direct,Telecom
2/18/2017,Direct,Retail/Entertainment
2/18/2017,Paid,Finance
2/18/2017,Referral,SaaS
2/18/2017,Direct,Health Care
2/18/2017,Email,Telecom
2/18/2017,Paid,Telecom
2/18/2017,Referral,Telecom
2/18/2017,Direct,Education
2/18/2017,Paid,Telecom
2/18/2017,Email,IT
2/19/2017,Social,Health Care
2/19/2017,Organic,Retail/Entertainment
2/19/2017,Paid,SaaS
